,Time,S1Temp,S2Temp,S3Temp,S1Light,S2Light,S3Light,CO2,PIR1,PIR2,Persons
375,5879,20.97,21.35,20.91,36.0,44,192.0,930.0,0,0,0
376,5882,21.05,21.34,20.9,36.0,44,190.0,920.0,0,0,0
377,5885,20.96,21.37,20.9,36.0,44,192.0,910.0,0,0,0
378,5887,21.04,21.31,20.88,36.0,44,196.0,900.0,0,0,0
379,5890,21.04,21.32,20.81,38.0,46,198.0,890.0,0,0,0
380,5893,20.98,21.3,20.83,38.0,46,198.0,880.0,0,0,0
381,5896,21.04,21.31,20.79,38.0,46,198.0,870.0,0,0,0
382,5899,20.98,21.37,20.81,38.0,46,198.0,865.0,0,0,0
383,5902,21.04,21.34,20.87,36.0,46,198.0,855.0,0,0,0
384,5905,21.04,21.28,20.86,36.0,44,196.0,850.0,0,0,0
385,5908,21.06,21.27,20.85,36.0,44,194.0,845.0,0,0,0
386,5911,20.97,21.31,20.83,36.0,44,192.0,850.0,0,0,0
387,5914,20.96,21.28,20.78,34.0,42,188.0,845.0,0,0,0
388,5916,20.99,21.31,20.87,34.0,42,186.0,840.0,0,0,0
389,5919,20.97,21.18,20.87,34.0,42,184.0,840.0,0,0,0
390,5922,20.95,21.19,20.84,34.0,40,184.0,835.0,0,0,0
391,5925,20.99,21.19,20.8,34.0,40,184.0,835.0,0,0,0
392,5928,20.95,21.15,20.83,36.0,44,190.0,835.0,0,0,0
393,5931,20.97,21.2,20.81,34.0,42,190.0,835.0,0,0,0
394,5934,20.97,21.23,20.84,34.0,42,188.0,830.0,0,0,0
395,5937,20.92,21.13,20.86,34.0,42,186.0,830.0,0,0,0
396,5940,20.96,21.11,20.74,34.0,42,190.0,830.0,0,0,0
397,5943,20.91,21.19,20.8,34.0,42,188.0,830.0,0,0,0
398,5946,20.92,21.16,20.72,34.0,42,186.0,830.0,0,0,0
399,5949,20.95,21.05,20.79,34.0,42,188.0,820.0,0,0,0
400,5952,20.95,21.14,20.84,34.0,42,190.0,820.0,0,0,0
401,5955,20.9,21.13,20.85,34.0,42,190.0,815.0,0,0,0
402,5958,20.97,21.18,20.82,34.0,42,186.0,815.0,0,0,0
403,5961,20.98,21.1,20.8,34.0,42,186.0,815.0,0,0,0
404,5964,20.91,21.04,20.77,34.0,42,186.0,805.0,0,0,0
405,5967,20.96,21.15,20.75,34.0,42,188.0,805.0,0,0,0
406,5970,20.95,21.14,20.74,32.0,42,186.0,800.0,0,0,0
407,5973,20.84,21.03,20.73,34.0,42,186.0,795.0,0,0,0
408,5976,20.91,21.03,20.83,34.0,42,188.0,785.0,0,0,0
409,5979,20.89,21.05,20.79,34.0,42,188.0,775.0,0,0,0
410,5982,20.98,21.08,20.79,34.0,42,190.0,770.0,0,0,0
411,5985,20.97,21.04,20.79,32.0,42,186.0,770.0,0,0,0
412,5988,20.91,21.13,20.8,32.0,42,188.0,765.0,0,0,0
413,5991,20.91,21.11,20.78,32.0,40,188.0,760.0,0,0,0
414,5994,20.96,21.11,20.75,32.0,40,186.0,760.0,0,0,0
415,5997,20.94,21.1,20.71,32.0,40,186.0,755.0,0,0,0
416,6000,20.93,21.05,20.75,32.0,40,182.0,750.0,0,0,0
417,6003,20.9,21.09,20.78,32.0,40,180.0,755.0,0,0,0
418,6006,20.85,21.09,20.78,30.0,40,180.0,750.0,0,0,0
419,6009,20.86,21.03,20.73,30.0,40,178.0,750.0,0,0,0
420,6012,20.91,21.09,20.78,30.0,40,178.0,755.0,0,0,0
421,6014,20.87,21.03,20.76,30.0,40,178.0,755.0,0,0,0
422,6017,20.87,21.04,20.72,30.0,40,178.0,750.0,0,0,0
423,6020,20.85,20.96,20.66,30.0,40,176.0,755.0,0,0,0
424,6023,20.89,21.04,20.8,30.0,40,178.0,750.0,0,0,0
425,6026,20.87,20.99,20.73,30.0,40,176.0,740.0,0,0,0
426,6029,20.89,21.06,20.66,28.0,38,172.0,730.0,0,0,0
427,6032,20.85,21.01,20.72,28.0,38,170.0,730.0,0,0,0
428,6035,20.89,20.99,20.71,28.0,36,168.0,720.0,0,0,0
429,6038,20.92,21.01,20.73,28.0,36,168.0,715.0,0,0,0
430,6041,20.88,21.01,20.75,28.0,36,166.0,710.0,0,0,0
431,6044,20.82,21.02,20.65,28.0,36,164.0,715.0,0,0,0
432,6047,20.92,21.03,20.67,28.0,34,160.0,715.0,0,0,0
433,6050,20.86,20.94,20.72,28.0,36,164.0,715.0,0,0,0
434,6053,20.9,20.95,20.72,28.0,38,170.0,715.0,0,0,0
435,6056,20.87,20.99,20.67,28.0,38,170.0,715.0,0,0,0
436,6059,20.83,20.91,20.71,28.0,38,172.0,705.0,0,0,0
437,6062,20.79,20.92,20.71,28.0,38,172.0,705.0,0,0,0
438,6065,20.88,20.98,20.72,28.0,38,172.0,705.0,0,0,0
439,6067,20.83,20.95,20.67,28.0,38,174.0,705.0,0,0,0
440,6070,20.85,20.92,20.68,28.0,38,170.0,695.0,0,0,0
441,6073,20.85,20.97,20.69,28.0,38,170.0,690.0,0,0,0
442,6076,20.85,20.99,20.74,28.0,36,170.0,690.0,0,0,0
443,6079,20.87,20.99,20.68,28.0,38,170.0,695.0,0,0,0
444,6082,20.8,20.86,20.66,30.0,38,174.0,690.0,0,0,0
445,6085,20.81,20.86,20.67,30.0,40,180.0,685.0,0,0,0
446,6088,20.77,20.94,20.7,30.0,38,178.0,680.0,0,0,0
447,6091,20.84,20.9,20.75,28.0,38,176.0,685.0,0,0,0
448,6094,20.78,20.91,20.73,28.0,36,170.0,690.0,0,0,0
449,6097,20.87,20.93,20.68,28.0,34,166.0,685.0,0,0,0
450,6100,20.79,20.91,20.72,28.0,34,162.0,685.0,0,0,0
451,6105,20.86,20.92,20.72,28.0,34,160.0,680.0,0,0,0
452,6108,20.81,20.89,20.71,28.0,34,160.0,675.0,0,0,0
453,6111,20.87,20.89,20.69,26.0,32,158.0,680.0,0,0,0
454,6114,20.87,20.89,20.74,28.0,34,160.0,675.0,0,0,0
455,6117,20.82,20.91,20.71,28.0,34,160.0,675.0,0,0,0
456,6120,20.78,20.93,20.67,28.0,32,160.0,675.0,0,0,0
457,6123,20.81,20.85,20.64,26.0,34,160.0,675.0,0,0,0
458,6126,20.81,20.87,20.68,26.0,32,158.0,670.0,0,0,0
459,6129,20.75,20.87,20.67,26.0,32,158.0,655.0,0,0,0
460,6132,20.84,20.86,20.6,26.0,32,156.0,655.0,0,0,0
461,6135,20.81,20.83,20.63,26.0,32,156.0,650.0,0,0,0
462,6138,20.82,20.89,20.62,26.0,32,156.0,650.0,0,0,0
463,6141,20.76,20.81,20.68,26.0,32,158.0,640.0,0,0,0
464,6144,20.73,20.85,20.66,28.0,34,160.0,640.0,0,0,0
465,6147,20.79,20.85,20.68,28.0,34,162.0,640.0,0,0,0
466,6150,20.79,20.85,20.68,28.0,34,162.0,635.0,0,0,0
467,6153,20.77,20.88,20.6,28.0,32,160.0,625.0,0,0,0
468,6156,20.78,20.85,20.61,26.0,34,160.0,630.0,0,0,0
469,6159,20.77,20.8,20.66,26.0,32,160.0,625.0,0,0,0
470,6162,20.75,20.87,20.64,26.0,32,160.0,620.0,0,0,0
471,6165,20.85,20.82,20.62,26.0,32,160.0,615.0,0,0,0
472,6168,20.72,20.86,20.6,26.0,32,160.0,610.0,0,0,0
473,6171,20.74,20.87,20.62,26.0,32,158.0,600.0,0,0,0
474,6174,20.81,20.85,20.68,26.0,32,158.0,600.0,0,0,0
475,6177,20.75,20.79,20.64,26.0,32,160.0,595.0,0,0,0
476,6180,20.81,20.88,20.62,26.0,32,158.0,600.0,0,0,0
477,6182,20.77,20.79,20.69,26.0,32,158.0,600.0,0,0,0
478,6185,20.72,20.83,20.69,26.0,30,156.0,600.0,0,0,0
479,6192,20.73,20.81,20.68,214.0,66,154.0,595.0,1,1,1
480,6196,20.72,20.82,20.61,224.0,68,152.0,595.0,0,0,1
481,6200,20.72,20.84,20.6,228.0,70,154.0,595.0,0,0,1
482,6204,20.88,20.84,20.61,232.0,70,154.0,590.0,1,0,1
483,6208,20.79,20.88,20.62,236.0,70,158.0,590.0,0,0,1
484,6211,20.84,20.79,20.62,238.0,70,152.0,595.0,0,0,1
485,6215,20.79,20.81,20.6,238.0,70,148.0,585.0,1,0,1
486,6219,20.82,20.87,20.64,238.0,70,146.0,590.0,1,0,1
487,6223,20.88,20.79,20.54,240.0,70,144.0,595.0,0,0,1
488,6227,20.82,20.79,20.68,240.0,68,142.0,595.0,0,0,1
489,6231,20.83,20.79,20.59,240.0,68,142.0,590.0,0,0,1
490,6235,20.88,20.82,20.58,240.0,68,142.0,580.0,0,0,1
491,6239,20.87,20.79,20.57,240.0,68,140.0,580.0,0,0,1
492,6243,20.93,20.79,20.53,240.0,68,140.0,580.0,0,0,1
493,6247,20.93,20.83,20.57,240.0,68,140.0,580.0,0,0,1
494,6251,20.91,20.79,20.58,240.0,68,140.0,580.0,0,0,1
495,6255,20.88,20.86,20.56,240.0,68,140.0,580.0,0,0,1
496,6259,20.88,20.78,20.53,238.0,68,140.0,575.0,0,0,1
497,6263,20.92,20.85,20.53,240.0,68,136.0,575.0,0,0,1
498,6267,20.86,20.8,20.54,240.0,66,134.0,570.0,0,0,1
499,6271,20.91,20.76,20.63,238.0,66,136.0,570.0,1,0,1
500,6275,20.88,20.78,20.54,240.0,68,138.0,570.0,1,0,1
501,6279,20.88,20.81,20.59,240.0,66,138.0,570.0,0,0,1
502,6283,20.91,20.82,20.6,238.0,66,134.0,575.0,0,0,1
503,6287,20.89,20.86,20.61,238.0,66,134.0,570.0,0,0,1
504,6291,20.91,20.78,20.62,238.0,66,130.0,575.0,0,0,1
505,6295,20.91,20.78,20.54,240.0,66,130.0,575.0,0,0,1
506,6299,20.88,20.8,20.6,238.0,64,128.0,575.0,0,0,1
507,6303,20.86,20.77,20.62,238.0,64,130.0,575.0,0,0,1
508,6307,20.98,20.8,20.56,238.0,66,130.0,575.0,1,0,1
509,6311,20.84,20.8,20.6,238.0,66,130.0,565.0,1,0,1
510,6315,20.9,20.75,20.61,238.0,66,130.0,570.0,0,0,1
511,6319,20.89,20.74,20.56,238.0,64,130.0,575.0,0,0,1
512,6323,20.9,20.83,20.6,238.0,66,132.0,565.0,0,0,1
513,6327,21.0,20.72,20.56,238.0,66,134.0,570.0,0,0,1
514,6331,20.93,20.75,20.62,238.0,66,134.0,570.0,0,0,1
515,6335,20.87,20.8,20.58,240.0,66,136.0,570.0,0,0,1
516,6339,20.93,20.81,20.62,238.0,66,136.0,565.0,0,0,1
517,6343,20.95,20.74,20.59,238.0,66,134.0,565.0,0,0,1
518,6347,20.98,20.73,20.58,240.0,66,134.0,565.0,0,0,1
519,6351,20.96,20.81,20.56,240.0,66,134.0,560.0,0,0,1
520,6355,20.97,20.71,20.61,238.0,66,132.0,560.0,1,0,1
521,6359,21.0,20.75,20.62,238.0,66,132.0,565.0,0,0,1
522,6363,20.92,20.73,20.55,238.0,66,130.0,570.0,1,0,1
523,6367,20.93,20.78,20.55,238.0,66,130.0,565.0,0,0,1
524,6371,20.99,20.72,20.61,238.0,64,130.0,570.0,0,0,1
525,6375,20.93,20.78,20.54,238.0,64,128.0,575.0,0,0,1
526,6379,20.92,20.79,20.65,238.0,64,128.0,580.0,1,0,1
527,6383,21.03,20.78,20.6,238.0,64,124.0,575.0,0,0,1
528,6387,21.05,20.79,20.6,238.0,62,122.0,580.0,1,0,1
529,6391,20.99,20.73,20.56,238.0,62,122.0,585.0,0,0,1
530,6395,20.93,20.8,20.57,238.0,62,122.0,585.0,0,0,1
531,6399,20.92,20.79,20.58,238.0,62,120.0,590.0,0,0,1
532,6403,21.04,20.74,20.6,238.0,62,118.0,590.0,0,0,1
533,6407,20.94,20.79,20.58,238.0,62,118.0,590.0,1,0,1
534,6411,21.0,20.76,20.59,238.0,62,116.0,590.0,0,0,1
535,6415,20.93,20.69,20.59,238.0,60,114.0,590.0,0,0,1
536,6419,21.06,20.72,20.63,236.0,60,114.0,585.0,0,0,1
537,6423,21.02,20.68,20.55,238.0,60,112.0,595.0,0,0,1
538,6427,20.94,20.68,20.59,238.0,60,110.0,600.0,0,0,1
539,6431,20.99,20.72,20.54,238.0,60,110.0,600.0,0,0,1
540,6435,20.99,20.79,20.6,238.0,60,110.0,595.0,0,0,1
541,6439,20.91,20.74,20.49,236.0,60,108.0,595.0,0,0,1
542,6443,20.97,20.79,20.52,236.0,58,108.0,595.0,0,0,1
543,6447,20.94,20.75,20.56,238.0,58,108.0,595.0,0,0,1
544,6451,20.94,20.72,20.56,238.0,58,108.0,590.0,1,0,1
545,6455,20.99,20.73,20.49,238.0,58,108.0,595.0,1,0,1
546,6459,21.05,20.8,20.5,238.0,58,108.0,595.0,0,0,1
547,6463,20.98,20.73,20.52,238.0,58,108.0,595.0,0,0,1
548,6467,20.99,20.73,20.46,238.0,58,108.0,595.0,0,0,1
549,6471,21.01,20.69,20.56,238.0,58,108.0,590.0,0,0,1
550,6475,20.99,20.75,20.62,238.0,58,106.0,590.0,0,0,1
551,6479,21.04,20.71,20.51,238.0,58,106.0,595.0,1,0,1
552,6483,20.98,20.75,20.54,238.0,58,106.0,595.0,1,0,1
553,6487,21.03,20.69,20.53,236.0,58,106.0,595.0,0,0,1
554,6494,20.97,20.68,20.47,238.0,58,104.0,595.0,0,0,1
555,6498,21.04,20.68,20.49,236.0,58,104.0,595.0,1,0,1
556,6502,21.03,20.7,20.5,236.0,58,102.0,605.0,1,0,1
557,6506,21.02,20.72,20.55,236.0,58,102.0,605.0,1,0,1
558,6510,20.98,20.75,20.47,238.0,58,102.0,605.0,1,0,1
559,6514,20.99,20.68,20.47,238.0,58,100.0,600.0,0,0,1
560,6518,21.01,20.73,20.51,236.0,58,100.0,595.0,0,0,1
561,6522,21.02,20.73,20.56,236.0,56,98.0,595.0,0,0,1
562,6526,21.03,20.69,20.55,236.0,56,98.0,595.0,0,0,1
563,6530,21.06,20.72,20.49,234.0,56,98.0,595.0,0,0,1
564,6534,21.06,20.66,20.49,236.0,56,100.0,600.0,0,0,1
565,6538,21.01,20.72,20.55,236.0,56,100.0,605.0,0,0,1
566,6542,21.0,20.71,20.54,236.0,56,100.0,605.0,0,0,1
567,6546,20.96,20.72,20.47,234.0,56,100.0,605.0,0,0,1
568,6549,20.99,20.71,20.53,236.0,56,98.0,605.0,1,0,1
569,6553,21.02,20.73,20.54,236.0,56,98.0,605.0,1,0,1
570,6557,20.98,20.73,20.48,234.0,56,98.0,615.0,1,0,1
571,6561,20.99,20.74,20.5,234.0,56,96.0,610.0,1,0,1
572,6565,20.96,20.66,20.48,234.0,56,94.0,615.0,0,0,1
573,6569,20.98,20.7,20.46,236.0,54,92.0,620.0,0,0,1
574,6573,20.97,20.69,20.57,234.0,54,92.0,615.0,0,0,1
575,6577,21.06,20.66,20.5,234.0,54,90.0,610.0,0,0,1
576,6581,20.97,20.6,20.62,234.0,54,90.0,615.0,0,0,1
577,6585,21.1,20.68,20.54,234.0,54,90.0,605.0,0,0,1
578,6589,21.06,20.73,20.48,232.0,54,90.0,610.0,1,0,1
579,6593,21.0,20.71,20.54,232.0,54,90.0,610.0,0,0,1
580,6597,21.03,20.69,20.55,234.0,54,90.0,610.0,0,0,1
581,6601,21.01,20.74,20.56,232.0,54,90.0,620.0,0,0,1
582,6605,21.01,20.69,20.5,234.0,52,88.0,620.0,0,0,1
583,6609,21.02,20.7,20.51,232.0,52,88.0,620.0,0,0,1
584,6613,21.06,20.68,20.47,232.0,52,86.0,615.0,0,0,1
585,6617,21.02,20.65,20.52,234.0,52,86.0,620.0,0,0,1
586,6620,21.03,20.67,20.56,232.0,52,86.0,625.0,1,0,1
587,6624,20.99,20.74,20.53,232.0,52,84.0,615.0,0,0,1
588,6628,21.01,20.73,20.56,232.0,52,82.0,620.0,0,0,1
589,6632,21.05,20.74,20.6,232.0,52,80.0,620.0,0,0,1
590,6636,21.03,20.74,20.46,230.0,50,80.0,620.0,0,0,1
591,6640,21.05,20.71,20.5,230.0,50,80.0,620.0,0,0,1
592,6644,21.06,20.65,20.49,232.0,50,80.0,620.0,0,0,1
593,6647,20.98,20.75,20.54,230.0,50,78.0,615.0,1,0,1
594,6651,21.08,20.68,20.51,232.0,50,78.0,620.0,0,0,1
595,6655,21.12,20.67,20.51,230.0,50,78.0,615.0,1,0,1
596,6659,21.11,20.66,20.48,230.0,50,76.0,615.0,1,0,1
597,6663,21.0,20.67,20.48,230.0,50,76.0,615.0,0,0,1
598,6667,21.11,20.67,20.52,230.0,50,76.0,620.0,0,0,1
599,6671,21.06,20.65,20.53,230.0,50,76.0,625.0,1,0,1
600,6675,21.02,20.63,20.55,230.0,50,76.0,630.0,1,0,1
601,6679,21.09,20.66,20.54,230.0,50,76.0,630.0,1,1,1
602,6683,21.07,20.59,20.46,230.0,48,76.0,625.0,0,1,1
603,6687,21.12,20.64,20.54,230.0,50,76.0,625.0,0,0,1
604,6691,21.1,20.6,20.48,228.0,50,76.0,625.0,1,0,1
605,6695,21.04,20.71,20.54,228.0,48,80.0,625.0,1,0,1
606,6698,20.97,20.74,20.54,234.0,54,340.0,625.0,1,1,1
607,6702,20.98,20.72,20.51,238.0,56,340.0,625.0,1,1,2
608,6709,21.04,20.7,20.59,238.0,54,426.0,615.0,1,1,2
609,6713,21.1,20.65,20.49,236.0,54,428.0,615.0,1,1,2
610,6717,21.09,20.79,20.54,236.0,56,410.0,615.0,1,1,2
611,6721,21.13,20.73,20.53,236.0,56,416.0,620.0,1,0,2
612,6725,21.04,20.8,20.56,236.0,56,400.0,620.0,1,0,2
613,6729,21.09,20.69,20.56,236.0,56,406.0,625.0,1,1,2
614,6733,21.12,20.75,20.6,234.0,56,400.0,625.0,0,0,2
615,6737,21.07,20.65,20.63,234.0,54,400.0,635.0,0,0,2
616,6741,21.1,20.74,20.54,236.0,54,394.0,630.0,0,0,2
617,6745,21.09,20.73,20.58,236.0,54,398.0,630.0,0,0,2
618,6749,21.04,20.67,20.55,236.0,54,396.0,630.0,0,0,2
619,6753,21.1,20.68,20.6,234.0,54,392.0,630.0,1,0,2
620,6756,21.12,20.73,20.53,236.0,54,394.0,630.0,1,1,2
621,6759,21.04,20.66,20.65,234.0,54,394.0,625.0,1,0,2
622,6762,21.08,20.74,20.67,234.0,54,390.0,630.0,1,0,2
623,6765,21.07,20.67,20.64,234.0,54,388.0,625.0,1,0,2
624,6769,21.05,20.75,20.64,236.0,54,386.0,630.0,1,1,2
625,6773,21.05,20.66,20.61,234.0,54,384.0,625.0,1,1,2
626,6777,21.11,20.69,20.7,234.0,54,382.0,630.0,0,0,2
627,6781,21.05,20.7,20.64,234.0,52,384.0,630.0,0,0,2
628,6785,21.11,20.72,20.66,234.0,54,382.0,635.0,1,0,2
629,6789,21.12,20.66,20.62,234.0,52,388.0,635.0,0,0,2
630,6793,21.09,20.68,20.66,234.0,52,380.0,640.0,0,1,2
631,6797,21.09,20.69,20.75,234.0,52,380.0,645.0,0,0,2
632,6801,21.07,20.65,20.75,234.0,52,380.0,645.0,0,0,2
633,6805,21.03,20.73,20.65,234.0,52,380.0,645.0,1,0,2
634,6809,21.1,20.74,20.7,234.0,52,380.0,655.0,0,0,2
635,6813,21.08,20.71,20.67,234.0,52,378.0,655.0,0,0,2
636,6817,21.1,20.7,20.7,234.0,52,376.0,655.0,1,0,2
637,6821,21.05,20.72,20.69,234.0,52,378.0,650.0,0,0,2
638,6825,21.05,20.71,20.74,234.0,52,376.0,665.0,0,0,2
639,6829,21.13,20.67,20.74,234.0,52,376.0,660.0,1,1,2
640,6833,21.12,20.72,20.67,234.0,52,376.0,670.0,0,1,2
641,6837,21.07,20.66,20.61,234.0,52,372.0,670.0,0,1,2
642,6841,21.12,20.68,20.66,232.0,52,372.0,670.0,0,1,2
643,6845,21.03,20.72,20.65,232.0,52,372.0,675.0,0,1,2
644,6849,21.08,20.69,20.66,232.0,52,376.0,680.0,0,1,2
645,6853,21.11,20.73,20.69,232.0,50,370.0,680.0,0,1,2
646,6857,21.1,20.7,20.72,232.0,52,370.0,680.0,0,1,2
647,6861,21.15,20.69,20.63,232.0,50,370.0,685.0,0,1,2
648,6865,21.07,20.74,20.66,232.0,50,370.0,690.0,0,0,2
649,6869,21.05,20.71,20.6,232.0,50,372.0,690.0,0,1,2
650,6873,21.12,20.67,20.7,232.0,50,370.0,690.0,0,1,2
651,6877,21.09,20.68,20.68,232.0,50,376.0,690.0,1,0,2
652,6881,21.17,20.75,20.65,232.0,50,374.0,690.0,0,1,2
653,6885,21.17,20.7,20.69,232.0,50,374.0,695.0,0,0,2
654,6889,21.17,20.71,20.7,232.0,50,372.0,700.0,1,0,2
655,6893,21.06,20.71,20.71,232.0,50,376.0,700.0,0,0,2
656,6897,21.18,20.67,20.7,232.0,50,370.0,700.0,1,1,2
657,6901,21.11,20.68,20.71,232.0,50,368.0,700.0,1,1,2
658,6905,21.17,20.72,20.72,230.0,50,368.0,710.0,0,0,2
659,6909,21.16,20.7,20.71,232.0,50,368.0,710.0,1,0,2
660,6913,21.18,20.75,20.65,232.0,50,370.0,710.0,1,1,2
661,6917,21.17,20.73,20.69,232.0,50,368.0,710.0,0,1,2
662,6924,21.17,20.69,20.71,232.0,50,368.0,705.0,1,1,2
663,6928,21.1,20.71,20.73,232.0,50,364.0,715.0,0,1,2
664,6932,21.11,20.68,20.69,232.0,50,366.0,715.0,1,1,2
665,6936,21.1,20.71,20.73,232.0,50,364.0,715.0,0,1,2
666,6940,21.09,20.66,20.73,232.0,48,366.0,720.0,1,0,2
667,6944,21.1,20.72,20.75,232.0,50,368.0,720.0,0,1,2
668,6948,21.14,20.69,20.69,234.0,50,368.0,720.0,0,1,2
669,6952,21.14,20.69,20.72,232.0,48,364.0,725.0,0,1,2
670,6956,21.1,20.72,20.73,232.0,48,362.0,725.0,0,1,2
671,6960,21.15,20.74,20.72,232.0,48,362.0,725.0,1,1,2
672,6964,21.05,20.68,20.67,232.0,48,362.0,730.0,0,1,2
673,6968,21.15,20.68,20.66,230.0,48,362.0,725.0,0,1,2
674,6972,21.1,20.69,20.68,230.0,48,362.0,725.0,1,0,2
675,6976,21.15,20.75,20.67,230.0,48,362.0,730.0,0,1,2
676,6979,21.15,20.66,20.72,232.0,48,360.0,730.0,0,1,2
677,6983,21.1,20.66,20.67,230.0,48,362.0,730.0,0,1,2
678,6987,21.16,20.7,20.66,232.0,48,360.0,735.0,0,1,2
679,6991,21.15,20.66,20.69,230.0,48,360.0,735.0,1,1,2
680,6995,21.14,20.74,20.74,230.0,48,360.0,735.0,0,1,2
681,6999,21.14,20.71,20.67,230.0,48,360.0,735.0,0,0,2
682,7003,21.16,20.72,20.65,230.0,48,360.0,740.0,0,1,2
683,7007,21.1,20.75,20.65,230.0,48,360.0,740.0,1,0,2
684,7011,21.17,20.68,20.68,230.0,48,360.0,740.0,0,0,2
685,7015,21.17,20.65,20.74,230.0,48,360.0,745.0,0,0,2
686,7019,21.14,20.66,20.8,230.0,48,360.0,745.0,0,1,2
687,7023,21.12,20.67,20.8,230.0,48,360.0,750.0,0,1,2
688,7027,21.11,20.68,20.77,230.0,48,360.0,750.0,1,1,2
689,7031,21.19,20.65,20.73,230.0,48,358.0,745.0,0,1,2
690,7035,21.17,20.68,20.73,230.0,48,358.0,745.0,0,1,2
691,7039,21.1,20.67,20.75,230.0,48,358.0,745.0,0,1,2
692,7043,21.12,20.69,20.78,230.0,48,360.0,750.0,0,1,2
693,7047,21.12,20.7,20.66,230.0,48,358.0,750.0,1,1,2
694,7050,21.1,20.81,20.71,230.0,48,356.0,750.0,0,1,2
695,7054,21.14,20.67,20.76,230.0,48,354.0,750.0,0,1,2
696,7058,21.14,20.68,20.67,230.0,48,356.0,755.0,0,0,2
697,7062,21.12,20.69,20.74,228.0,48,356.0,760.0,0,0,2
698,7066,21.18,20.73,20.73,230.0,48,356.0,755.0,0,1,2
699,7070,21.17,20.69,20.78,228.0,48,354.0,760.0,0,1,2
700,7073,21.17,20.73,20.74,228.0,48,354.0,760.0,0,1,2
701,7077,21.12,20.67,20.78,228.0,48,354.0,765.0,1,1,2
702,7081,21.15,20.7,20.79,228.0,48,356.0,765.0,1,1,2
703,7085,21.11,20.66,20.77,228.0,48,354.0,770.0,1,1,2
704,7089,21.13,20.74,20.77,228.0,48,354.0,770.0,1,1,2
705,7093,21.12,20.66,20.73,228.0,48,352.0,770.0,1,1,2
706,7097,21.18,20.71,20.77,228.0,48,354.0,775.0,0,1,2
707,7101,21.11,20.77,20.8,228.0,48,352.0,775.0,0,1,2
708,7105,21.14,20.7,20.77,228.0,48,350.0,775.0,0,0,2
709,7109,21.18,20.72,20.77,228.0,48,352.0,785.0,0,0,2
710,7113,21.15,20.7,20.7,228.0,48,352.0,790.0,0,1,2
711,7117,21.19,20.77,20.71,228.0,48,352.0,795.0,0,1,2
712,7121,21.12,20.74,20.79,228.0,48,352.0,800.0,0,1,2
713,7125,21.05,20.71,20.73,228.0,48,350.0,800.0,1,1,2
714,7129,21.14,20.73,20.74,228.0,48,350.0,795.0,1,1,2
715,7133,21.17,20.78,20.79,228.0,48,350.0,795.0,0,1,2
716,7137,21.1,20.69,20.76,228.0,48,350.0,795.0,0,1,2
717,7141,21.15,20.72,20.75,228.0,48,352.0,795.0,0,1,2
718,7145,21.18,20.75,20.76,228.0,48,352.0,790.0,1,1,2
719,7149,21.22,20.67,20.71,228.0,48,352.0,800.0,1,1,2
720,7153,21.16,20.71,20.73,228.0,48,350.0,805.0,1,1,2
721,7157,21.15,20.73,20.79,230.0,48,352.0,805.0,1,1,2
722,7161,21.18,20.77,20.81,228.0,48,352.0,805.0,1,1,2
723,7165,21.16,20.67,20.87,232.0,48,354.0,800.0,1,1,2
724,7169,21.16,20.78,20.82,232.0,48,354.0,805.0,0,1,2
725,7173,21.16,20.73,20.81,232.0,48,356.0,810.0,1,1,2
726,7177,21.1,20.75,20.85,232.0,48,354.0,810.0,0,1,2
727,7181,21.17,20.72,20.8,232.0,48,356.0,810.0,1,1,2
728,7185,21.15,20.77,20.87,286.0,400,360.0,815.0,1,1,3
729,7189,21.22,20.89,20.79,294.0,452,360.0,815.0,1,1,3
730,7193,21.16,20.8,20.8,298.0,474,360.0,820.0,1,1,3
731,7197,21.11,20.81,20.79,300.0,484,360.0,825.0,0,1,3
732,7201,21.22,20.78,20.76,300.0,484,360.0,830.0,0,0,3
733,7205,21.24,20.88,20.78,300.0,484,360.0,825.0,1,1,3
734,7209,21.19,20.81,20.81,298.0,482,360.0,830.0,0,1,3
735,7213,21.17,20.79,20.8,298.0,482,360.0,830.0,1,1,3
736,7217,21.13,20.79,20.87,300.0,480,360.0,835.0,1,1,3
737,7221,21.18,20.82,20.92,298.0,480,360.0,835.0,1,1,3
738,7225,21.18,20.82,20.93,298.0,480,360.0,830.0,0,1,3
739,7229,21.23,20.81,20.89,298.0,480,360.0,830.0,0,1,3
740,7233,21.23,20.79,20.9,298.0,478,360.0,830.0,1,0,3
741,7237,21.11,20.79,20.85,300.0,478,360.0,830.0,1,1,3
742,7241,21.18,20.86,20.85,298.0,478,360.0,825.0,1,1,3
743,7245,21.2,20.83,20.86,298.0,476,360.0,820.0,0,0,3
744,7249,21.24,20.86,20.79,298.0,476,360.0,820.0,1,0,3
745,7253,21.12,20.87,20.9,298.0,476,360.0,820.0,1,1,3
746,7257,21.24,20.85,20.87,298.0,476,358.0,830.0,1,1,3
747,7261,21.17,20.86,20.86,298.0,474,358.0,835.0,1,1,3
748,7265,21.17,20.79,20.85,296.0,474,358.0,840.0,0,1,3
749,7269,21.13,20.82,20.87,298.0,474,358.0,845.0,1,1,3
750,7273,21.23,20.91,20.82,300.0,478,360.0,850.0,0,1,3
